start_time,end_time,label
1236.625192,1239.63851,S1
1239.63851,1245.46257,N
1245.46257,1248.475888,S1
1248.475888,1248.779752,N
1248.779752,1251.767748,S1
1251.767748,1252.67934,N
1252.67934,1255.692658,S1
1255.692658,1256.578928,N
1256.578928,1259.566924,S1
1259.566924,1260.52916,N
1260.52916,1263.542478,S1
1263.542478,1263.871664,N
1263.871664,1266.884982,S1
1266.884982,1268.075116,N
1268.075116,1271.088434,S1
1271.088434,1271.67084,N
1271.67084,1274.684158,S1
1274.684158,1275.823648,N
1275.823648,1278.836966,S1
1278.836966,1293.726302,N
1293.726302,1296.73962,S1
1296.73962,1297.727178,N
1297.727178,1300.740496,S1
1300.740496,1320.263758,N
1320.263758,1323.251754,S1
1323.251754,1328.180504,N
1328.180504,1331.225196,S1
1331.225196,1331.886556,N
1331.886556,1334.874552,S1
1334.874552,1335.98872,N
1335.98872,1338.976716,S1
1338.976716,1339.888308,N
1339.888308,1342.876304,S1
1342.876304,1343.787896,N
1343.787896,1346.75057,S1
1346.75057,1347.662162,N
1347.662162,1350.650158,S1
1350.650158,1351.460462,N
1351.460462,1354.448458,S1
1354.448458,1355.942456,N
1355.942456,1358.955774,S1
1358.955774,1359.867366,N
1359.867366,1362.855362,S1
1362.855362,1363.792276,N
1363.792276,1366.780272,S1
1366.780272,1367.413322,N
1367.413322,1370.42664,S1
1370.42664,1371.94596,N
1371.94596,1374.933956,S1
1374.933956,1376.048124,N
1376.048124,1379.061442,S1
1379.061442,1379.871746,N
1379.871746,1382.859742,S1
1382.859742,1382.910386,N
1382.910386,1385.923704,S1
1385.923704,1435.402892,N
1435.402892,1438.390888,S1
1438.390888,1481.159746,N
1481.159746,1484.147742,S1
1484.147742,1598.881724,N
1598.881724,1601.86972,S1
1601.86972,1618.886104,N
1618.886104,1621.8741,S1
1621.8741,1622.557794,N
1622.557794,1625.54579,S1
1625.54579,2484.316098,N
2484.316098,2487.329416,S1
2487.329416,2488.291652,N
2488.291652,2491.279648,S1
2491.279648,2491.988664,N
2491.988664,2495.001982,S1
2495.001982,2496.014862,N
2496.014862,2499.002858,S1
2499.002858,2499.863806,N
2499.863806,2502.851802,S1
2502.851802,2503.58614,N
2503.58614,2506.599458,S1
2506.599458,2514.651854,N
2514.651854,2517.665172,S1
2517.665172,2528.578954,N
2528.578954,2531.56695,S1
2531.56695,2531.668238,N
2531.668238,2534.681556,S1
2534.681556,3864.162522,N
3864.162522,3867.150518,S1
3867.150518,3867.834212,N
3867.834212,3870.84753,S1
3870.84753,3871.404614,N
3871.404614,3874.417932,S1
3874.417932,3874.924372,N
3874.924372,3877.93769,S1
3877.93769,3878.621384,N
3878.621384,3881.60938,S1
3881.60938,3882.520972,N
3882.520972,3885.508968,S1
3885.508968,3886.192662,N
3886.192662,3889.20598,S1
3889.20598,3889.83903,N
3889.83903,3892.827026,S1
3892.827026,3936.05168,N
3936.05168,3939.064998,S1
3939.064998,3940.128522,N
3940.128522,3943.116518,S1
3943.116518,3944.053432,N
3944.053432,3947.041428,S1
3947.041428,3947.851732,N
3947.851732,3950.86505,S1
3950.86505,3951.396812,N
3951.396812,3954.41013,S1
3954.41013,3955.220434,N
3955.220434,3958.20843,S1
3958.20843,3963.323474,N
3963.323474,3966.336792,S1
3966.336792,3967.147096,N
3967.147096,3970.160414,S1
3970.160414,3973.857426,N
3973.857426,3976.845422,S1
3976.845422,3977.624768,N
3977.624768,3980.66946,S1
3980.66946,3982.492228,N
3982.492228,3985.480224,S1
3985.480224,3993.456654,N
3993.456654,3996.44465,S1
3996.44465,3996.69787,N
3996.69787,3999.685866,S1
3999.685866,3999.939086,N
3999.939086,4002.927082,S1
4002.927082,4004.218504,N
4004.218504,4007.2065,S1
4007.2065,4007.991482,N
4007.991482,4010.979478,S1
4010.979478,4011.967036,N
4011.967036,4014.980354,S1
4014.980354,4015.765336,N
4015.765336,4018.778654,S1
4018.778654,4022.374378,N
4022.374378,4025.362374,S1
4025.362374,4026.122034,N
4026.122034,4029.135352,S1
4029.135352,4029.36325,N
4029.36325,4032.351246,S1
4032.351246,4032.984296,N
4032.984296,4035.997614,S1
4035.997614,4036.757274,N
4036.757274,4039.74527,S1
4039.74527,4040.479608,N
4040.479608,4043.467604,S1
4043.467604,4044.227264,N
4044.227264,4047.240582,S1
4047.240582,4047.671056,N
4047.671056,4050.684374,S1
4050.684374,4058.154364,N
4058.154364,4061.167682,S1
4061.167682,4062.78829,N
4062.78829,4065.801608,S1
4065.801608,4066.409336,N
4066.409336,4069.397332,S1
4069.397332,4070.081026,N
4070.081026,4073.094344,S1
4073.094344,4091.90859,N
4091.90859,4094.896586,S1
4094.896586,4095.96011,N
4095.96011,4098.948106,S1
4098.948106,4100.036952,N
4100.036952,4103.024948,S1
4103.024948,4104.468302,N
4104.468302,4107.48162,S1
4107.48162,4108.950296,N
4108.950296,4111.938292,S1
4111.938292,4113.153748,N
4113.153748,4116.167066,S1
4116.167066,4117.559776,N
4117.559776,4120.547772,S1
4120.547772,4120.90228,N
4120.90228,4123.890276,S1
4123.890276,4124.624614,N
4124.624614,4127.61261,S1
4127.61261,4128.296304,N
4128.296304,4131.2843,S1
4131.2843,4132.17057,N
4132.17057,4135.183888,S1
4135.183888,4136.298056,N
4136.298056,4139.286052,S1
4139.286052,4139.986255,N
4139.986255,4143.097136,S1
4143.097136,4146.969189,N
4146.969189,4150.278637,S1
4150.278637,4150.78224,N
4150.78224,4153.770236,S1
4153.770236,4154.783116,N
4154.783116,4157.796434,S1
4157.796434,4158.25223,N
4158.25223,4161.265548,S1
4161.265548,4161.771988,N
4161.771988,4164.759984,S1
4164.759984,4169.368588,N
4169.368588,4172.356584,S1
4172.356584,4174.3317,N
4174.3317,4177.319696,S1
4177.319696,4178.231288,N
4178.231288,4181.219284,S1
4181.219284,4182.004266,N
4182.004266,4185.017584,S1
4185.017584,4186.460938,N
4186.460938,4189.448934,S1
4189.448934,4190.183272,N
4190.183272,4193.19659,S1
4193.19659,4194.361402,N
4194.361402,4197.349398,S1
4197.349398,4198.26099,N
4198.26099,4201.248986,S1
4201.248986,4202.033968,N
4202.033968,4205.021964,S1
4205.021964,4205.705658,N
4205.705658,4208.693654,S1
4208.693654,4209.52928,N
4209.52928,4212.542598,S1
4212.542598,4213.099682,N
4213.099682,4216.087678,S1
4216.087678,4216.897982,N
4216.897982,4219.885978,S1
4219.885978,4221.076112,N
4221.076112,4224.064108,S1
4224.064108,4224.899734,N
4224.899734,4227.88773,S1
4227.88773,4228.824644,N
4228.824644,4231.837962,S1
4231.837962,4232.774876,N
4232.774876,4235.788194,S1
4235.788194,4236.573176,N
4236.573176,4239.586494,S1
4239.586494,4240.447442,N
4240.447442,4243.435438,S1
4243.435438,4244.60025,N
4244.60025,4247.588246,S1
4247.588246,4248.803702,N
4248.803702,4251.791698,S1
4251.791698,4252.728612,N
4252.728612,4255.691286,S1
4255.691286,4256.729488,N
4256.729488,4259.717484,S1
4259.717484,4260.527788,N
4260.527788,4263.515784,S1
4263.515784,4263.541106,N
4263.541106,4266.554424,S1
4266.554424,4267.035542,N
4267.035542,4270.023538,S1
4270.023538,4271.745434,N
4271.745434,4274.73343,S1
4274.73343,4275.645022,N
4275.645022,4278.633018,S1
4278.633018,4279.975084,N
4279.975084,4282.96308,S1
4282.96308,4284.178536,N
4284.178536,4287.166532,S1
4287.166532,4291.142086,N
4291.142086,4294.130082,S1
4294.130082,4295.421504,N
4295.421504,4298.4095,S1
4298.4095,4299.650278,N
4299.650278,4302.638274,S1
4302.638274,4303.4739,N
4303.4739,4306.461896,S1
4306.461896,4307.879928,N
4307.879928,4310.867924,S1
4310.867924,4311.931448,N
4311.931448,4314.944766,S1
4314.944766,4315.780392,N
4315.780392,4318.768388,S1
4318.768388,4320.05981,N
4320.05981,4323.047806,S1
4323.047806,4323.908754,N
4323.908754,4326.89675,S1
4326.89675,4328.41607,N
4328.41607,4331.429388,S1
4331.429388,4332.163726,N
4332.163726,4335.177044,S1
4335.177044,4335.75945,N
4335.75945,4338.772768,S1
4338.772768,4339.55775,N
4339.55775,4342.545746,S1
4342.545746,4343.659914,N
4343.659914,4346.673232,S1
4346.673232,4347.40757,N
4347.40757,4350.395566,S1
4350.395566,4351.45909,N
4351.45909,4354.447086,S1
4354.447086,4355.206746,N
4355.206746,4358.194742,S1
4358.194742,4359.005046,N
4359.005046,4362.018364,S1
4362.018364,4363.411074,N
4363.411074,4366.424392,S1
4366.424392,4367.766458,N
4367.766458,4370.779776,S1
4370.779776,4371.868622,N
4371.868622,4374.856618,S1
4374.856618,4375.51499,N
4375.51499,4378.528308,S1
4378.528308,4379.465222,N
4379.465222,4382.47854,S1
4382.47854,4383.61803,N
4383.61803,4386.631348,S1
4386.631348,4387.694872,N
4387.694872,4390.682868,S1
4390.682868,4391.265274,N
4391.265274,4394.25327,S1
4394.25327,4394.835676,N
4394.835676,4397.848994,S1
4397.848994,4398.709942,N
4398.709942,4401.697938,S1
4401.697938,4402.558886,N
4402.558886,4405.572204,S1
4405.572204,4408.585522,S1
4408.585522,4412.029314,N
4412.029314,4415.01731,S1
4415.01731,4416.106156,N
4416.106156,4419.094152,S1
4419.094152,4420.486862,N
4420.486862,4423.474858,S1
4423.474858,4424.538382,N
4424.538382,4427.5517,S1
4427.5517,4428.539258,N
4428.539258,4431.552576,S1
4431.552576,4432.23627,N
4432.23627,4435.198944,S1
4435.198944,4435.705384,N
4435.705384,4438.69338,S1
4438.69338,4439.19982,N
4439.19982,4442.213138,S1
4442.213138,4442.922154,N
4442.922154,4445.935472,S1
4445.935472,4446.79642,N
4446.79642,4449.784416,S1
4449.784416,4450.771974,N
4450.771974,4453.785292,S1
4453.785292,4455.481866,N
4455.481866,4458.469862,S1
4458.469862,4459.356132,N
4459.356132,4462.344128,S1
4462.344128,4463.281042,N
4463.281042,4466.29436,S1
4466.29436,4467.81368,N
4467.81368,4470.801676,S1
4470.801676,4472.219708,N
4472.219708,4475.207704,S1
4475.207704,4476.018008,N
4476.018008,4479.006004,S1
4479.006004,4480.018884,N
4480.018884,4483.00688,S1
4483.00688,4483.918472,N
4483.918472,4486.906468,S1
4486.906468,4488.3245,N
4488.3245,4491.337818,S1
4491.337818,4507.999694,N
4507.999694,4511.013012,S1
4511.013012,4511.924604,N
4511.924604,4514.937922,S1
4514.937922,4515.900158,N
4515.900158,4518.888154,S1
4518.888154,4519.419916,N
4519.419916,4522.407912,S1
4522.407912,4523.496758,N
4523.496758,4526.484754,S1
4526.484754,4527.06716,N
4527.06716,4530.080478,S1
4530.080478,4530.966748,N
4530.966748,4533.954744,S1
4533.954744,4535.018268,N
4535.018268,4538.006264,S1
4538.006264,4538.71528,N
4538.71528,4541.703276,S1
4541.703276,4574.875096,N
4574.875096,4577.863092,S1
4577.863092,4578.800006,N
4578.800006,4581.813324,S1
4581.813324,4582.547662,N
4582.547662,4585.535658,S1
4585.535658,4586.70047,N
4586.70047,4589.688466,S1
4589.688466,4590.777312,N
4590.777312,4593.765308,S1
4593.765308,4594.778188,N
4594.778188,4597.766184,S1
4597.766184,4598.60181,N
4598.60181,4601.615128,S1
4601.615128,4602.324144,N
4602.324144,4605.31214,S1
4605.31214,4611.338776,N
4611.338776,4614.326772,S1
4614.326772,4614.985144,N
4614.985144,4617.998462,S1
4617.998462,4619.49246,N
4619.49246,4622.480456,S1
4622.480456,4623.088184,N
4623.088184,4626.07618,S1
4626.07618,4627.063738,N
4627.063738,4630.051734,S1
4630.051734,4630.76075,N
4630.76075,4633.748746,S1
4633.748746,4634.30583,N
4634.30583,4637.319148,S1
4637.319148,4646.485712,N
4646.485712,4649.49903,S1
4649.49903,4653.018788,N
4653.018788,4656.006784,S1
4656.006784,4656.639834,N
4656.639834,4659.62783,S1
4659.62783,4660.26088,N
4660.26088,4663.274198,S1
4663.274198,4664.464332,N
4664.464332,4667.452328,S1
4667.452328,4667.832158,N
4667.832158,4670.820154,S1
4670.820154,4671.503848,N
4671.503848,4674.517166,S1
4674.517166,4675.935198,N
4675.935198,4678.923194,S1
4678.923194,4679.733498,N
4679.733498,4682.721494,S1
4682.721494,4684.19017,N
4684.19017,4687.203488,S1
4687.203488,4688.165724,N
4688.165724,4691.179042,S1
4691.179042,4699.00354,N
4699.00354,4701.991536,S1
4701.991536,4702.649908,N
4702.649908,4705.637904,S1
4705.637904,4706.043056,N
4706.043056,4709.056374,S1
4709.056374,4710.39844,N
4710.39844,4713.361114,S1
4713.361114,4714.424638,N
4714.424638,4717.412634,S1
4717.412634,4719.00792,N
4719.00792,4721.995916,S1
4721.995916,4722.29978,N
4722.29978,4725.313098,S1
4725.313098,4726.452588,N
4726.452588,4729.465906,S1
4729.465906,4767.145042,N
4767.145042,4770.15836,S1
4770.15836,4778.919772,N
4778.919772,4781.907768,S1
4781.907768,4782.642106,N
4782.642106,4785.630102,S1
4785.630102,4786.465728,N
4786.465728,4789.479046,S1
4789.479046,4790.339994,N
4790.339994,4793.32799,S1
4793.32799,4794.163616,N
4794.163616,4797.176934,S1
4797.176934,4797.809984,N
4797.809984,4800.79798,S1
4800.468794,4803.45679,S1
4803.45679,4803.532756,N
4803.532756,4806.520752,S1
4806.520752,4807.457666,N
4807.457666,4810.445662,S1
4810.445662,4811.357254,N
4811.357254,4814.370572,S1
4814.370572,4814.9783,N
4814.9783,4817.991618,S1
4817.991618,4818.827244,N
4818.827244,4821.840562,S1
4821.840562,4822.95473,N
4822.95473,4825.968048,S1
4825.968048,4827.056894,N
4827.056894,4830.04489,S1
4830.04489,4835.033324,N
4835.033324,4838.02132,S1
4838.02132,4839.236776,N
4839.236776,4842.224772,S1
4842.224772,4842.402026,N
4842.402026,4845.390022,S1
4845.390022,4845.516632,N
4845.516632,4848.504628,S1
4848.504628,4849.41622,N
4849.41622,4852.429538,S1
4852.429538,4881.220652,N
4881.220652,4884.23397,S1
4884.23397,4885.297494,N
4885.297494,4888.310812,S1
4888.310812,4889.500946,N
4889.500946,4892.488942,S1
4892.488942,4896.89497,N
4896.89497,4899.908288,S1
4899.908288,4900.110864,N
4900.110864,4903.09886,S1
4903.09886,4904.339638,N
4904.339638,4907.352956,S1
4907.352956,4908.821632,N
4908.821632,4911.83495,S1
4911.83495,4913.075728,N
4913.075728,4916.063724,S1
4916.063724,4922.039716,N
4922.039716,4925.027712,S1
4925.027712,4925.913982,N
4925.913982,4928.901978,S1
4928.901978,4929.762926,N
4929.762926,4932.776244,S1
4932.776244,4933.510582,N
4933.510582,4936.498578,S1
4936.498578,4937.232916,N
4937.232916,4940.220912,S1
4940.220912,4941.132504,N
4941.132504,4944.1205,S1
4944.1205,4957.465194,N
4957.465194,4960.45319,S1
4960.402546,4963.390542,S1
4963.390542,4996.967514,N
4996.967514,4999.95551,S1
4999.854222,5002.842218,S1
5002.842218,5003.703166,N
5003.703166,5006.691162,S1
5006.691162,5007.602754,N
5007.602754,5010.59075,S1
5010.59075,5011.451698,N
5011.451698,5014.465016,S1
5014.465016,5015.300642,N
5015.300642,5018.31396,S1
5018.31396,5018.516536,N
5018.516536,5021.529854,S1
5021.529854,5021.580498,N
5021.580498,5024.568494,S1
5024.568494,5025.78395,N
5025.78395,5028.771946,S1
5028.771946,5029.886114,N
5029.886114,5032.899432,S1
5032.899432,5034.114888,N
5034.114888,5037.102884,S1
5037.102884,5037.634646,N
5037.634646,5040.647964,S1
5040.647964,5041.306336,N
5041.306336,5044.319654,S1
5044.319654,5045.003348,N
5045.003348,5047.991344,S1
5047.991344,5056.29696,N
5056.29696,5059.284956,S1
5059.284956,5081.391062,N
5081.391062,5084.40438,S1
5084.40438,5084.91082,N
5084.91082,5087.898816,S1
5087.898816,5092.2542,N
5092.2542,5095.267518,S1
5095.267518,5115.55044,N
5115.55044,5118.538436,S1
5118.538436,5121.475788,N
5121.475788,5124.489106,S1
5124.489106,5127.654356,N
5127.654356,5130.642352,S1
5130.642352,5133.630348,S1
5133.630348,5134.010178,N
5134.010178,5137.023496,S1
5137.023496,5137.732512,N
5137.732512,5140.720508,S1
5140.720508,5141.100338,N
5141.100338,5144.113656,S1
5144.113656,5144.949282,N
5144.949282,5147.9626,S1
5147.9626,5149.405954,N
5149.405954,5152.419272,S1
5152.419272,5153.128288,N
5153.128288,5156.141606,S1
5156.141606,5157.787536,N
5157.787536,5160.775532,S1
5160.775532,5161.38326,N
5161.38326,5164.396578,S1
5164.396578,5165.156238,N
5165.156238,5168.169556,S1
5168.169556,5168.97986,N
5168.97986,5171.993178,S1
5171.993178,5172.575584,N
5172.575584,5175.56358,S1
5175.56358,5176.424528,N
5176.424528,5179.412524,S1
5179.412524,5180.298794,N
5180.298794,5183.28679,S1
5183.28679,5192.2761,N
5192.2761,5195.264096,S1
5195.264096,5196.175688,N
5196.175688,5199.189006,S1
5199.189006,5200.277852,N
5200.277852,5203.29117,S1
5203.29117,5212.432412,N
5212.432412,5215.420408,S1
5215.420408,5216.281356,N
5216.281356,5219.269352,S1
5219.269352,5220.434164,N
5220.434164,5223.42216,S1
5223.42216,5296.85596,N
5296.85596,5299.843956,S1
5299.843956,5300.755548,N
5300.755548,5303.768866,S1
5303.768866,5304.629814,N
5304.629814,5307.61781,S1
5307.61781,5308.428114,N
5308.428114,5311.41611,S1
5311.41611,5312.580922,N
5312.580922,5315.59424,S1
5315.59424,5316.73373,N
5316.73373,5319.721726,S1
5319.721726,5320.734606,N
5320.734606,5323.747924,S1
5323.747924,5324.229042,N
5324.229042,5327.24236,S1
5327.24236,5327.672834,N
5327.672834,5330.66083,S1
5330.66083,5331.395168,N
5331.395168,5334.408486,S1
5334.408486,5339.599496,N
5339.599496,5342.587492,S1
5342.587492,5343.777626,N
5343.777626,5346.765622,S1
5346.765622,5347.803824,N
5347.803824,5350.817142,S1
5350.817142,5351.196972,N
5351.196972,5354.21029,S1
5354.21029,5355.248492,N
5355.248492,5358.236488,S1
5358.236488,5358.945504,N
5358.945504,5361.9335,S1
5361.9335,5362.81977,N
5362.81977,5365.833088,S1
5365.833088,5370.492336,N
5370.492336,5373.480332,S1
5373.480332,5374.34128,N
5374.34128,5377.354598,S1
5377.354598,5378.342156,N
5378.342156,5381.355474,S1
5381.355474,5382.469642,N
5382.469642,5385.48296,S1
5385.48296,5387.63533,N
5387.63533,5390.623326,S1
5390.572682,5393.586,S1
5393.586,5415.61614,N
5415.61614,5418.604136,S1
5418.604136,5418.680102,N
5418.680102,5421.668098,S1
5421.668098,5422.047928,N
5422.047928,5425.035924,S1
5425.035924,5429.745816,N
5429.745816,5432.70849,S1
5432.70849,5435.772452,N
5435.772452,5438.78577,S1
5438.78577,5441.267326,N
5441.267326,5444.255322,S1
5444.255322,5445.695612,N
5445.695612,5448.839587,S1
5448.839587,5456.333916,N
5456.333916,5459.321912,S1
5459.321912,5460.765266,N
5460.765266,5463.753262,S1
5463.753262,5465.272582,N
5465.272582,5468.2859,S1
5468.2859,5469.729254,N
5469.729254,5472.71725,S1
5472.71725,5473.85674,N
5473.85674,5476.844736,S1
5476.844736,5478.465344,N
5478.465344,5481.45334,S1
5481.45334,5482.46622,N
5482.46622,5485.479538,S1
5485.479538,5486.669672,N
5486.669672,5489.657668,S1
5489.657668,5490.746514,N
5490.746514,5493.73451,S1
5493.73451,5494.823356,N
5494.823356,5497.836674,S1
5497.836674,5499.406638,N
5499.406638,5502.419956,S1
5502.419956,5502.97704,N
5502.97704,5505.965036,S1
5505.965036,5506.420832,N
5506.420832,5509.408828,S1
5509.408828,5509.712692,N
5509.712692,5512.72601,S1
5512.72601,5512.827298,N
5512.827298,5515.815294,S1
5515.815294,5517.543714,N
5517.543714,5520.588406,S1
5520.588406,5520.727762,N
5520.727762,5523.74108,S1
5523.74108,5524.196876,N
5524.196876,5527.210194,S1
5527.210194,5528.375006,N
5528.375006,5531.363002,S1
5531.363002,5531.894764,N
5531.894764,5534.88276,S1
5534.88276,5535.946284,N
5535.946284,5538.959602,S1
5538.959602,5539.972482,N
5539.972482,5542.960478,S1
5542.960478,5543.517562,N
5543.517562,5546.505558,S1
5546.505558,5547.214574,N
5547.214574,5550.227892,S1
5550.227892,5551.063518,N
5551.063518,5554.051514,S1
5554.051514,5554.963106,N
5554.963106,5557.951102,S1
5557.951102,5558.93866,N
5558.93866,5561.926656,S1
5561.926656,5562.660994,N
5562.660994,5565.64899,S1
5565.64899,5566.611226,N
5566.611226,5569.599222,S1
5569.599222,5570.612102,N
5570.612102,5573.600098,S1
5573.600098,5574.106538,N
5574.106538,5577.119856,S1
5576.765348,5579.753344,S1
5579.753344,5580.84219,N
5580.84219,5583.830186,S1
5583.830186,5584.184694,N
5584.184694,5587.198012,S1
5587.198012,5588.084282,N
5588.084282,5591.0976,S1
5591.0976,5591.755972,N
5591.755972,5594.76929,S1
5594.76929,5595.630238,N
5595.630238,5598.618234,S1
5598.618234,5599.529826,N
5599.529826,5602.543144,S1
5602.543144,5603.25216,N
5603.25216,5606.265478,S1
5606.265478,5606.898528,N
5606.898528,5609.886524,S1
5609.886524,5611.10198,N
5611.10198,5614.089976,S1
5614.089976,5614.571094,N
5614.571094,5617.584412,S1
5617.584412,5618.293428,N
5618.293428,5621.256102,S1
5621.256102,5621.838508,N
5621.838508,5624.826504,S1
5624.826504,5625.66213,N
5625.66213,5628.675448,S1
5628.675448,5629.131244,N
5629.131244,5632.144562,S1
5632.144562,5632.904222,N
5632.904222,5635.91754,S1
5635.91754,5636.272048,N
5636.272048,5639.285366,S1
5639.285366,5640.120992,N
5640.120992,5643.13431,S1
5643.13431,5644.223156,N
5644.223156,5647.211152,S1
5647.211152,5647.920168,N
5647.920168,5650.933486,S1
5650.933486,5651.794434,N
5651.794434,5654.78243,S1
5654.78243,5655.339514,N
5655.339514,5658.32751,S1
5658.32751,5658.555408,N
5658.555408,5661.543404,S1
5661.543404,5662.429674,N
5662.429674,5665.442992,S1
5665.442992,5666.101364,N
5666.101364,5669.064038,S1
5669.064038,5669.747732,N
5669.747732,5672.76105,S1
5672.76105,5672.811694,N
5672.811694,5675.825012,S1
5675.825012,5676.05291,N
