start_time,end_time,label
1536.443003,1537.243831,N
1537.243831,1540.233591,S1
1540.233591,1541.141197,N
1541.141197,1544.130957,S1
1544.130957,1545.038563,N
1545.038563,1548.028323,S1
1548.028323,1553.153626,N
1553.153626,1556.143386,S1
1556.143386,1557.131074,N
1557.131074,1560.120834,S1
1560.120834,1561.02844,N
1561.02844,1564.0182,S1
1564.0182,1565.219443,N
1565.219443,1568.209203,S1
1568.209203,1569.303669,N
1569.303669,1572.293429,S1
1572.293429,1572.880703,N
1572.880703,1575.870463,S1
1575.870463,1577.018317,N
1577.018317,1580.008077,S1
1580.008077,1581.155931,N
1581.155931,1584.145691,S1
1584.145691,1585.480406,N
1585.480406,1588.443471,S1
1588.443471,1589.404466,N
1589.404466,1592.394226,S1
1592.394226,1593.515386,N
1593.515386,1596.505146,S1
1596.505146,1597.492834,N
1597.492834,1600.482594,S1
1600.482594,1600.696149,N
1600.696149,1603.685909,S1
1603.685909,1604.75368,N
1604.75368,1607.74344,S1
1607.74344,1612.548411,N
1612.548411,1615.538171,S1
1615.538171,1616.419083,N
1616.419083,1619.408843,S1
1619.408843,1624.827783,N
1624.827783,1627.817543,S1
1627.817543,1628.511594,N
1628.511594,1631.501354,S1
1631.501354,1632.115323,N
1632.115323,1635.105083,S1
1635.105083,1636.199549,N
1636.199549,1639.189309,S1
1639.189309,1639.803277,N
1639.803277,1642.793037,S1
1642.793037,1643.914197,N
1643.914197,1646.903957,S1
1646.903957,1647.971729,N
1647.971729,1650.961489,S1
1650.961489,1651.682234,N
1651.682234,1654.671994,S1
1654.671994,1655.472823,N
1655.472823,1658.462583,S1
1658.462583,1658.996469,N
1658.996469,1661.986229,S1
1661.986229,1662.947223,N
1662.947223,1665.936983,S1
1665.936983,1671.142369,N
1671.142369,1674.132129,S1
1674.132129,1674.63932,N
1674.63932,1677.62908,S1
1677.62908,1678.776934,N
1678.776934,1681.766694,S1
1681.766694,1682.514134,N
1682.514134,1685.503894,S1
1685.503894,1687.105551,N
1687.105551,1690.095311,S1
1690.095311,1691.349943,N
1691.349943,1694.339703,S1
1694.339703,1695.701111,N
1695.701111,1698.690871,S1
1698.690871,1699.4917,N
1699.4917,1702.48146,S1
1702.48146,1703.816174,N
1703.816174,1706.805934,S1
1706.805934,1707.52668,N
1707.52668,1710.51644,S1
1710.51644,1711.610906,N
1711.610906,1714.600666,S1
1714.600666,1715.401494,N
1715.401494,1718.391254,S1
1718.391254,1718.658197,N
1718.658197,1721.647957,S1
1721.647957,1722.875894,N
1722.875894,1725.865654,S1
1725.865654,1739.319574,N
1739.319574,1742.309334,S1
1742.309334,1743.537271,N
1743.537271,1746.527031,S1
1746.527031,1747.674886,N
1747.674886,1750.664646,S1
1750.664646,1751.545557,N
1751.545557,1754.535317,S1
1754.535317,1763.718151,N
1763.718151,1766.707911,S1
1766.707911,1766.94816,N
1766.94816,1769.93792,S1
1769.93792,1771.005691,N
1771.005691,1773.995451,S1
1773.995451,1774.529337,N
1774.529337,1777.519097,S1
1777.519097,1779.120754,N
1779.120754,1782.110514,S1
1782.110514,1782.217291,N
1782.217291,1785.207051,S1
1785.207051,1785.847714,N
1785.847714,1788.837474,S1
1788.837474,1790.172189,N
1790.172189,1793.161949,S1
1793.161949,1794.122943,N
1794.122943,1797.112703,S1
1797.112703,1797.646589,N
1797.646589,1800.636349,S1
1800.636349,1802.318089,N
1802.318089,1805.307849,S1
1805.307849,1805.975206,N
1805.975206,1808.964966,S1
1808.964966,1809.498851,N
1809.498851,1812.488611,S1
1812.488611,1813.28944,N
1813.28944,1816.2792,S1
1816.2792,1817.186806,N
1817.186806,1820.176566,S1
1820.176566,1820.9507,N
1820.9507,1823.94046,S1
1823.94046,1825.675589,N
1825.675589,1828.665349,S1
1828.665349,1829.626343,N
1829.626343,1832.616103,S1
1832.616103,1833.416931,N
1833.416931,1836.406691,S1
1836.406691,1836.940577,N
1836.940577,1839.930337,S1
1839.930337,1840.677777,N
1840.677777,1843.667537,S1
1843.667537,1844.388283,N
1844.388283,1847.378043,S1
1847.378043,1848.445814,N
1848.445814,1851.435574,S1
1851.435574,1852.690206,N
1852.690206,1855.679966,S1
1855.679966,1863.74164,N
1863.74164,1866.7314,S1
1866.7314,1868.306363,N
1868.306363,1871.296123,S1
1871.296123,1871.910091,N
1871.910091,1874.899851,S1
1874.899851,1875.860846,N
1875.860846,1878.850606,S1
1878.850606,1879.411186,N
1879.411186,1882.400946,S1
1882.400946,1883.228469,N
1883.228469,1886.218229,S1
1886.218229,1887.09914,N
1887.09914,1890.0889,S1
1890.0889,1891.530391,N
1891.530391,1894.520151,S1
1894.520151,1894.7604,N
1894.7604,1897.75016,S1
1897.75016,1898.817931,N
1898.817931,1901.807691,S1
1901.807691,1902.394966,N
1902.394966,1905.384726,S1
1905.384726,1906.292331,N
1906.292331,1909.282091,S1
1909.282091,4751.395997,N
4751.395997,4754.385757,S1
4754.385757,4754.545923,N
4754.545923,4757.535683,S1
4757.535683,4770.34894,N
4770.34894,4773.3387,S1
4773.3387,4773.792503,N
4773.792503,4776.782263,S1
4776.782263,4784.763854,N
4784.763854,4787.753614,S1
4787.753614,4788.367583,N
4788.367583,4791.357343,S1
4791.357343,4791.998006,N
4791.998006,4794.987766,S1
4794.987766,4795.7619,N
4795.7619,4798.75166,S1
4798.75166,4799.4991,N
4799.4991,4802.48886,S1
4802.48886,4802.542249,N
4802.542249,4805.532009,S1
4805.532009,4806.092589,N
4806.092589,4809.082349,S1
4809.082349,4809.21582,N
4809.21582,4812.20558,S1
4812.20558,4812.926326,N
4812.926326,4815.916086,S1
4815.916086,4816.663526,N
4816.663526,4819.653286,S1
4819.653286,4820.293949,N
4820.293949,4823.283709,S1
4823.283709,4824.458257,N
4824.458257,4827.448017,S1
4827.448017,4830.571249,N
4830.571249,4833.561009,S1
4833.561009,4838.446063,N
4838.446063,4841.435823,S1
4841.435823,4842.183263,N
4842.183263,4845.173023,S1
4845.173023,4845.413271,N
4845.413271,4848.403031,S1
4848.403031,4848.803446,N
4848.803446,4851.793206,S1
4851.793206,4857.212146,N
4857.212146,4860.201906,S1
4860.201906,4868.877549,N
4868.877549,4871.867309,S1
4871.867309,4876.618891,N
4876.618891,4879.608651,S1
4879.608651,4880.302703,N
4880.302703,4883.292463,S1
4883.292463,4884.173374,N
4884.173374,4887.163134,S1
4887.163134,4888.44446,N
4888.44446,4891.43422,S1
4891.43422,4892.101577,N
4892.101577,4895.091337,S1
4895.091337,4895.998943,N
4895.998943,4898.988703,S1
4898.988703,4900.02978,N
4900.02978,4903.01954,S1
4903.01954,4903.419954,N
4903.419954,4906.409714,S1
4906.409714,4908.198231,N
4908.198231,4911.187991,S1
4911.187991,4914.177751,S1
4914.177751,4917.167511,S1
4917.167511,4917.514537,N
4917.514537,4920.504297,S1
4920.504297,4986.679431,N
4986.679431,4989.669191,S1
4989.669191,4992.658951,S1
4992.658951,5644.1063,N
5644.1063,5647.09606,S1
