Timestamp,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,label
339.22902494331066,-539.0599,150.03783,12.666262,-4.736783,19.815208,9.990059,3.7282064,4.6813183,-2.6209006,1.2236303,6.918533,0.093802154,0.49188393,NS
341.04308390022675,-543.08185,140.06187,6.5175962,1.7896866,20.779324,0.35774848,4.6564527,15.178942,-3.0432909,-10.027348,-2.7864957,-2.53404,6.5184937,NS
342.8571428571429,-536.8028,143.53041,1.5602667,-1.0227065,28.850965,10.204582,4.522937,12.672237,3.499479,-0.31669426,1.6669953,-3.8804348,-4.3043895,NS
344.671201814059,-537.1579,140.57996,-2.059462,-2.970153,23.772655,5.566636,5.852678,10.860106,-2.1147459,4.860756,11.577013,-5.703737,-6.515988,NS
346.48526077097506,-545.44055,139.79514,4.321036,-7.112852,18.434021,5.678942,0.5091757,5.8137727,-0.05435294,-2.06668,-3.3740997,-4.051642,8.107502,NS
348.2993197278912,-539.5387,141.43106,5.506982,4.039489,22.6201,-1.1733015,2.6817615,11.58962,-8.271682,-9.890591,2.7979922,-1.5484306,-0.024717331,NS
350.1133786848073,-534.0141,144.1889,-0.8823717,-0.88884264,29.189949,5.0249834,-2.190939,9.605507,1.1402082,-2.6070743,1.9201343,-4.0456023,-4.8525734,NS
351.9274376417234,-542.9736,148.78543,20.974134,4.885462,17.068508,1.5879624,4.6057835,8.891442,-3.8702679,1.7727268,8.143999,-8.100366,-6.888443,NS
353.74149659863946,-544.36505,142.24121,11.10565,0.49416813,16.809677,1.6935726,8.426517,15.168545,-2.7312236,-1.796846,8.423152,-0.906942,-0.63140965,NS
355.5555555555556,-535.54956,141.99902,-0.7936383,-0.24856156,24.730894,1.1343629,0.71489143,10.789486,-3.6352813,-5.489461,3.266169,-0.48121488,0.2941478,NS
357.3696145124717,-542.9884,140.9549,4.690487,-4.438862,20.256947,8.938706,9.104338,10.493768,-3.8249295,-0.10226561,7.3804274,-4.041948,-5.84962,NS
359.18367346938777,-534.55493,146.8696,5.8988414,0.80189955,24.650726,9.433115,12.943546,17.325094,1.1771119,4.8059845,12.150563,-0.5751046,-1.3527925,NS
360.99773242630386,-538.80536,144.84906,4.237485,-6.614002,21.791515,13.045816,8.339097,6.573723,-0.983273,5.923852,5.165692,-7.4385395,1.348073,NS
362.81179138322,-546.81555,138.32376,6.1123276,1.485715,28.311274,5.4301047,-5.4918156,6.696371,2.4808414,-2.8732886,3.0996144,2.5053148,-0.3029436,NS
364.6258503401361,-540.32605,144.79575,9.207837,0.3650868,21.493587,3.5858343,2.2688968,10.055999,0.14330995,0.36872846,5.473216,-0.47032392,2.9571507,NS
366.43990929705217,-540.9669,141.88965,3.6887765,-3.6832497,20.443867,2.014082,0.59782195,12.645941,1.8623171,-8.276758,-6.488507,-0.98821664,8.767508,NS
368.25396825396825,-549.5459,138.09108,10.450623,0.9519127,18.053448,-3.0452967,-3.0955667,10.081998,-3.1711283,-10.836316,4.6358414,14.674381,8.033524,NS
370.0680272108844,-540.4287,144.02107,6.8226624,-2.2829924,20.680805,3.6064396,2.6858644,12.603133,4.2972827,4.116073,6.5461817,-2.7524395,3.1355233,NS
371.8820861678005,-545.3716,139.00458,4.6298804,-6.4675174,12.802777,1.783078,11.878077,15.800448,-12.497605,-14.291983,7.280914,0.61469555,-11.920385,NS
373.69614512471657,-553.2277,136.49554,13.657235,2.0530531,17.479263,4.3237634,7.6194243,12.806723,2.2956798,3.7579613,3.1696382,-9.395974,-3.8522093,NS
375.51020408163265,-535.9279,141.7769,-1.4270008,-1.8618599,22.535734,-2.320645,-1.4744589,14.016201,1.5951861,-2.7349458,6.0125847,1.3841517,-1.8405671,NS
377.3242630385488,-535.8121,143.66989,3.2180867,3.526587,29.29261,7.8333626,6.5240774,13.827265,-0.54163945,-1.2345898,5.5490522,-0.7840507,1.2296431,NS
379.1383219954649,-540.4179,142.64731,5.4198303,1.7404075,29.214184,7.5681973,-1.3150706,7.4356766,0.63103724,-0.7040652,5.3246737,1.0268012,0.023817182,NS
380.95238095238096,-538.993,143.86314,3.9565816,-5.6108,18.407398,4.8048944,4.597732,8.813764,-0.7278402,6.3228827,11.471729,-3.08069,-0.99162847,NS
382.76643990929705,-546.5228,136.78311,9.100444,6.4256344,16.283468,-8.05477,6.464174,21.976826,-0.8126195,-4.3116336,10.467001,5.867648,4.091601,NS
384.5804988662132,-551.6122,142.05592,18.746464,0.29798406,16.193672,5.630438,3.7470474,6.9604635,0.023923218,1.0038761,3.9211268,0.8337091,2.2518082,NS
386.3945578231293,-546.04865,135.45903,0.46782938,-2.2409246,22.981777,0.8656044,-3.5299795,8.722963,-0.62592876,-7.3134704,-2.094245,0.4595304,5.203201,NS
388.20861678004536,-534.7572,149.07564,5.1926994,-7.736667,20.869526,11.028975,3.0537806,2.2729554,-0.34005427,7.4771967,8.11068,1.9249456,7.324844,NS
390.02267573696145,-545.22906,142.51399,14.573762,0.87864286,8.895563,-1.7268307,16.975185,18.52123,-11.889729,-7.3333645,11.602701,0.37422645,-3.155003,NS
391.8367346938776,-537.7024,144.25499,3.540967,-4.7851944,18.505924,5.095987,9.573803,13.034009,-6.128845,-0.28538555,14.791273,-0.64397186,-8.934044,NS
393.6507936507937,-542.05804,139.96848,6.17709,6.180366,28.055294,2.5183902,2.0707872,18.127476,7.6030455,-0.89038694,1.6079799,-1.4479592,-1.2841692,NS
395.46485260770976,-545.25085,137.66357,3.1229026,-4.0279913,17.107792,0.64212036,3.0091531,9.859661,-4.889499,-3.1669145,8.256239,0.9151613,-2.8447587,NS
397.27891156462584,-534.35754,145.152,2.4443445,0.14884228,25.256851,3.3998046,1.2914476,10.798485,0.13741508,0.25676653,7.0915685,0.4915172,-1.5039167,NS
399.092970521542,-543.4749,143.60571,15.310646,6.1658077,16.385324,-1.4671118,12.246746,21.292002,-3.4190235,-5.873878,6.0298057,-3.6474445,-3.7433953,NS
400.90702947845807,-546.43243,143.69778,17.872599,5.906977,18.851982,1.8608603,7.9342732,16.586704,-1.8022547,-7.51824,2.0851724,1.8191464,1.8414301,NS
402.72108843537416,-544.85876,138.86627,4.7696295,-2.9137826,18.598385,2.7066064,3.7081866,9.873663,-3.8372345,-3.8861225,5.913245,2.8650627,-1.5651387,NS
404.53514739229024,-548.53064,137.29132,9.172293,3.0685081,20.235092,-0.6873118,4.3190503,19.272455,2.9506738,-7.108774,0.5065124,0.39794803,1.7536247,NS
406.3492063492064,-537.9712,142.21268,4.875415,7.0610466,29.218483,0.20912306,1.2035751,18.979898,1.5801561,-10.191143,-0.0697757,0.3798896,-0.6012315,NS
408.16326530612247,-539.6481,148.22313,12.431034,-3.0089102,16.620998,5.166174,5.8360844,5.679309,-10.912254,-4.5569096,10.036024,-2.2196069,-11.953523,NS
409.97732426303855,-540.65283,146.96017,13.174459,1.7002395,22.599577,7.7923875,7.241741,12.138101,-3.7630007,-8.065671,2.4588356,4.5031624,1.8455403,NS
411.7913832199547,-542.0231,141.93037,8.41296,5.0861945,27.519888,5.29867,2.8423104,13.043619,1.3721384,-2.1954486,1.9215245,-5.891159,-4.2175746,NS
413.6054421768708,-549.24414,145.08798,24.221127,10.874908,24.403364,4.446568,3.2277868,16.064741,4.95182,-10.278334,-10.655212,-2.6371646,5.9444866,NS
415.41950113378687,-538.9192,150.93706,18.559238,7.671845,29.353197,10.0196705,3.0107212,11.49506,3.8781862,-0.9071934,3.4435081,2.2344105,1.6488049,NS
417.23356009070295,-538.11365,145.47516,9.637014,4.8954325,25.456158,5.4074407,6.906104,15.288131,0.9864124,-0.39573306,6.49438,0.73612374,0.9251838,NS
419.0476190476191,-538.845,151.56041,18.128153,0.1309582,16.984066,7.1452208,7.4629374,5.9538155,-4.8034973,2.6613784,5.699568,-5.850178,1.6613296,NS
420.8616780045352,-542.05896,142.81656,14.145416,11.375637,23.709269,-1.6145465,2.7342186,11.189722,-3.9335513,-1.7181108,3.2198515,-7.5753975,-0.90049267,NS
422.67573696145126,-533.96857,148.42093,8.293606,3.4174647,25.871872,7.608265,12.4702835,20.28363,-1.3766531,-3.8760252,8.518728,-2.1959436,-7.1744585,NS
424.48979591836735,-542.4301,145.13763,13.534834,1.430686,17.623695,4.5898266,12.024314,16.123756,-5.704603,-7.3045216,4.890649,-0.08752251,-1.264067,NS
426.3038548752835,-542.4532,148.35374,18.2075,2.0385737,14.88628,-4.720987,-3.1903386,10.544411,2.5919318,-0.695187,6.1212378,4.444991,2.5012121,NS
428.1179138321996,-538.0517,143.6716,3.7003167,-1.580512,22.899605,2.368764,0.20865813,11.091024,-0.89109313,-6.233288,1.4993086,0.3871135,-2.9251614,NS
429.93197278911566,-540.5665,148.08862,13.812672,-2.0174322,18.03038,9.796491,12.0425825,11.799271,-3.5376515,-2.2438612,3.1811528,-1.2862096,4.9175763,NS
431.74603174603175,-537.54865,139.55566,-1.7011936,0.41871095,24.262215,-0.5763657,1.8682894,12.601849,-5.241516,-2.1409736,12.99203,-3.4498227,-16.15289,NS
433.5600907029479,-544.221,141.50409,8.637989,-2.4214954,16.266056,4.9833064,11.77507,12.886278,-9.832783,-6.605202,9.685545,0.6790643,-6.065992,NS
435.374149659864,-537.227,148.48767,14.11303,8.589364,30.182331,10.996582,9.264868,16.936632,7.968088,7.3393745,6.4733124,-4.000039,1.0198355,NS
437.18820861678006,-544.45624,143.72897,18.122686,12.9713125,26.011122,-0.124958634,0.93154776,13.642691,0.99508154,-3.3367915,4.444825,3.5483959,4.8229256,NS
439.00226757369614,-545.5425,146.84361,23.619741,7.450433,14.210194,4.445908,20.562025,21.583672,-6.7084804,-7.4734497,4.0634604,-5.4360433,-7.2467394,NS
440.8163265306123,-538.9152,154.46555,24.889137,6.70236,20.948944,7.3460817,6.639277,9.958084,0.7384448,0.5283311,-1.9169158,-11.028304,-1.8408018,NS
442.6303854875284,-534.64856,148.14757,7.8283386,3.3733969,28.07518,5.6662636,4.783069,20.328327,5.9235716,-8.384071,-2.5543401,3.6024098,6.8894615,NS
444.44444444444446,-544.5222,143.04555,11.639301,0.50981855,21.509771,7.4530153,4.0946746,6.599972,-0.7119716,5.4849834,10.310278,1.1767858,1.8365374,NS
446.25850340136054,-554.09955,138.43398,19.919262,4.7500353,11.148318,-2.6353412,9.051073,15.64375,-1.8341527,-0.13934314,7.1216574,-2.0655465,2.5626123,NS
448.0725623582767,-541.17316,146.24974,12.394895,-0.46012014,19.120564,5.6875496,4.979837,8.975539,2.006199,7.575082,7.4207654,-8.456211,-6.8141246,NS
449.88662131519277,-542.3789,141.43964,6.946397,0.8463267,22.72902,4.7175517,3.4694247,9.482574,-0.29818416,5.4318733,14.5096035,4.448269,-0.7475175,NS
451.70068027210885,-542.51465,138.75726,6.473069,9.0175085,30.108467,6.002781,8.427557,17.51349,-0.7010163,-0.402704,12.36498,3.285637,-0.013992071,NS
453.51473922902494,-538.19006,138.83487,-2.9899244,-0.8778069,26.40411,3.9649367,2.907127,9.739219,-8.349686,-6.290515,8.575356,-2.3587966,-10.295195,NS
455.3287981859411,-543.82574,142.94647,9.489789,-0.024050266,24.324379,5.5571547,-3.8499079,4.220463,0.3430391,-3.8959942,-1.4494036,4.8739257,12.228899,NS
457.14285714285717,-540.4671,146.17567,7.0514545,-4.6195984,27.818375,11.874638,-6.8281646,0.12653184,8.653216,11.223267,6.7021866,-0.19257455,0.6414373,NS
458.95691609977325,-540.1184,143.4516,10.500746,8.3334,26.866064,3.7085686,7.4749413,18.148428,-0.40290976,-4.015899,7.850674,3.4835825,0.5635451,NS
460.77097505668934,-546.3349,144.12772,15.360493,-0.13671172,17.28593,4.84206,6.240429,12.580647,2.1468985,1.8432758,6.656705,1.1320616,2.1352787,NS
462.5850340136055,-549.4084,144.06339,20.1767,0.6711538,13.616434,7.1783733,13.217714,11.176442,-5.0922766,1.9639742,10.427137,-2.777429,-3.8498492,NS
464.39909297052156,-547.0125,141.83261,15.50469,2.7397068,13.770985,0.7780545,11.858032,15.489771,-6.6183414,-4.2304773,9.466394,0.5583439,-4.179764,NS
466.21315192743765,-523.2762,151.04749,-2.1116543,1.6781406,33.18701,5.782529,-3.57593,4.0662246,-5.6652594,-5.544556,-1.4767778,-6.301894,1.949007,NS
468.0272108843538,-546.4653,137.94005,9.92182,9.2911625,27.358608,-1.678688,-6.8348265,9.800355,9.966137,5.830822,-2.638751,-8.280108,7.085302,NS
469.8412698412699,-537.5396,149.13258,12.438089,-1.1176991,17.738789,5.958335,10.1922,14.163464,0.2728758,3.1779046,9.568201,0.468199,0.55569744,NS
471.65532879818596,-536.9953,149.09369,10.870113,-1.5822145,21.51455,12.61294,16.235262,13.950673,-10.6157465,-9.051245,6.882538,-1.8731779,-8.045303,NS
473.46938775510205,-550.4556,140.7977,14.108936,-4.642754,11.591649,4.388881,6.767608,7.799554,-0.8924546,5.0748363,6.987529,-3.4185379,2.3678143,NS
475.2834467120182,-534.45825,141.38205,-1.7502825,3.6120353,30.681263,5.91086,6.5937433,15.323205,-2.8141043,0.62933457,15.798279,2.5833871,-7.1984496,NS
477.0975056689343,-539.74927,140.10855,5.1155624,7.284788,24.160107,-4.8739505,3.2380013,23.752745,6.3477497,-3.0589514,4.2626014,-0.15389961,3.6840162,NS
478.91156462585036,-546.277,141.23264,11.2452545,-1.6365981,12.612742,-2.54884,5.6171494,14.760395,-3.3697636,-5.244911,6.70551,1.9364675,-0.26577234,NS
480.72562358276645,-542.19586,142.52527,9.144231,0.73687446,18.976315,3.6693895,7.1908517,10.416754,-4.5579395,-0.40576792,6.7428,-2.4213543,0.114700556,NS
482.5396825396826,-536.01385,150.17807,8.483755,-6.787875,19.265585,8.170619,4.3660936,10.032399,2.093005,1.7908366,8.54125,5.6340637,1.991745,NS
484.3537414965987,-544.84155,140.31161,12.154413,7.3122516,21.092693,2.868042,13.628778,20.95667,-1.9593656,-4.0554795,4.985325,-3.399385,-0.8049973,NS
486.16780045351476,-534.8799,149.77911,9.010529,1.4850304,32.561714,19.331156,10.290663,10.073104,0.40237612,3.8685517,9.992467,3.450575,6.8016124,NS
487.98185941043084,-542.4214,148.77942,21.275047,4.762898,12.687218,-1.8196889,9.61101,15.983894,-2.9570563,1.9337044,16.287693,4.2318344,-3.4162335,NS
489.795918367347,-539.0407,150.5928,19.643452,7.9320307,25.746399,11.543112,10.669006,8.774697,-5.897352,3.1615708,15.333302,3.7481482,-1.4794598,NS
491.60997732426307,-547.8088,143.15164,19.232433,5.4649324,16.746655,4.864602,13.001304,13.003704,-8.149329,-4.080249,9.138756,2.353942,-0.35666943,NS
493.42403628117916,-546.8658,135.65857,0.33959398,-6.09822,20.85432,6.826553,3.9872673,10.478037,0.0019933581,-5.7236724,-4.617505,-3.3737113,5.3617153,NS
495.23809523809524,-535.59125,142.74768,1.7965436,3.5268586,26.353506,-0.50412124,2.35877,18.201235,0.3336926,-6.734618,6.7793026,7.085908,3.8493457,NS
497.0521541950114,-549.64825,135.18468,11.821554,12.558691,22.531738,-11.223485,-3.2404041,21.829693,2.8546886,-13.085917,4.2007065,18.081758,11.427398,NS
498.86621315192747,-539.69946,147.00668,11.40826,-0.8050207,19.089806,3.321721,3.9624796,13.605124,3.778746,-0.5334711,3.0928507,3.5463226,7.879011,NS
500.68027210884355,-540.2991,141.6647,4.8787565,0.49533963,21.9383,4.247525,10.028628,14.845989,-10.854034,-8.401555,15.29153,5.9933143,-7.825376,NS
502.49433106575964,-538.3256,142.13797,1.9109938,-1.5184743,23.857937,5.2582617,6.920968,18.276772,4.4969244,-0.72929037,5.7678623,3.9106717,4.918824,NS
504.3083900226758,-553.5638,138.83032,14.781024,-3.5280788,13.949387,5.0347557,2.9972224,7.179793,4.5352974,4.6844444,-1.2980199,-4.2910676,11.311127,NS
506.12244897959187,-539.9347,138.09271,-3.2304235,-1.2346745,30.637524,7.823741,-1.17477,8.682882,1.5903716,-0.9707849,3.4726355,-1.8058623,-4.0116615,NS
507.93650793650795,-537.5389,141.74084,-2.6278346,-7.1731434,23.701447,6.8907795,1.8791755,11.263552,3.459542,-1.5017761,-1.0796232,-2.8586333,5.093237,NS
509.75056689342404,-540.6558,142.01611,9.591328,5.665307,17.648438,-4.3677154,7.283941,17.487225,-3.153335,-3.0471005,5.2203627,-4.103983,2.2491086,NS
511.5646258503402,-546.6252,137.73395,5.968322,-1.3926501,16.976307,-3.0786564,0.028750658,16.145344,7.3838,-1.6898983,-0.68993294,4.085517,12.989268,NS
513.3786848072563,-549.644,142.77283,16.835094,-3.7426953,10.560818,7.226637,16.93626,17.04952,-3.0791879,-3.253096,7.517812,5.022789,3.3186831,NS
515.1927437641724,-542.4838,144.12897,11.074034,-0.15803027,18.718307,4.2214212,5.9171543,11.366643,-1.1777012,-3.1677752,-1.9756572,-6.9367237,1.1708472,NS
517.0068027210884,-542.3298,142.92477,11.598012,3.2690365,16.693106,0.7443712,13.685307,21.531715,-1.9947672,-1.6599566,12.565807,1.0038718,-9.259115,NS
518.8208616780046,-541.3139,139.97736,4.2268624,1.0691214,22.47654,6.9774194,13.922325,16.884989,-4.7655993,1.5266724,15.739863,0.34347868,-3.549779,NS
520.6349206349206,-538.7549,141.80594,7.9226856,11.178468,26.709824,-5.4371777,1.0550293,18.923145,-4.6264067,-14.232098,3.907553,6.350668,2.435851,NS
522.4489795918367,-541.3931,141.38268,8.3045845,5.2990584,21.474228,-0.80494654,8.836235,21.496666,-2.0565894,-6.7178473,10.695906,7.1573443,-1.3477589,NS
524.2630385487529,-543.2463,134.68115,-0.19991624,2.993442,22.910286,-1.1476122,2.3906837,10.29212,-2.350099,6.5591526,11.60461,-9.301932,-5.1236615,NS
526.0770975056689,-542.6281,146.22565,15.008354,-0.051762372,14.250992,1.1491504,7.688637,14.10795,-0.121014774,1.9253604,8.933012,-1.9547439,-4.0203466,NS
527.8911564625851,-544.9511,141.15083,11.296208,0.9495945,13.742176,-0.8269609,10.213205,16.547253,-0.55950737,4.7467833,10.247089,-8.016793,-5.5989065,NS
529.7052154195012,-541.0774,142.47827,6.368082,-0.37049055,23.015463,7.6956773,7.1454377,9.947306,-2.9071527,3.3491383,10.971403,-2.9650066,-2.8713033,NS
531.5192743764172,-544.7577,142.96632,11.208181,-1.7819295,16.874193,2.9783833,3.9169986,8.234063,-4.09156,-0.37178555,6.0973024,-7.04879,-6.454379,NS
533.3333333333334,-542.26227,137.64125,1.1013174,2.46663,28.488857,5.750944,5.652682,18.606009,4.050554,-1.6641889,6.62979,2.1696773,1.996978,NS
535.1473922902495,-545.12244,135.89276,3.2456968,3.5390437,24.65736,1.8760487,4.4140615,16.435787,3.0754557,0.45820373,4.5435615,-4.3825884,1.4629139,NS
536.9614512471655,-543.60846,139.517,5.1591234,1.5341393,26.090393,4.4616365,-2.4750357,6.0477023,-1.4301858,-4.9463196,0.20810437,4.800371,9.26274,NS
538.7755102040817,-543.4601,137.14264,4.113812,3.4100091,20.754234,0.88257277,11.156485,18.681545,-4.33975,-1.736877,11.274248,-1.807142,-1.7421774,NS
540.5895691609977,-534.9584,139.85898,-7.1347427,-4.3616447,25.576256,0.7869006,-1.2366288,11.970518,-3.7707973,-8.45384,6.5367217,7.665303,4.997878,NS
542.4036281179139,-541.3447,141.71115,6.8834357,3.1496892,24.55552,3.3990233,4.765259,13.97447,-3.6156037,-5.8093214,7.5021095,2.270887,-1.7109468,NS
544.21768707483,-540.28296,145.6254,8.405414,-5.577122,15.967866,5.3554306,5.599993,8.921122,1.850046,6.421605,3.9939399,-6.99999,5.674206,NS
546.031746031746,-538.67456,142.81204,6.4221115,4.0800295,21.969818,-3.1871514,1.2688044,13.464533,-6.104619,-8.307116,8.922267,4.882727,-3.4120538,NS
547.8458049886622,-545.0601,133.63855,-1.5423378,-0.30683768,21.800697,-0.19685364,5.619525,19.579945,3.438477,-0.9006467,5.6983805,-4.4364862,-7.685382,NS
